id,book_id,isbn,authors,original_publication_year,title,quantity
1777,187633,961454733,"David Bayles, Ted Orland",1993,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,5
1778,91767,60085894,Hayden Herrera,1983,Frida: A Biography of Frida Kahlo,4
1779,11918,452286034,Kelley Armstrong,2001,"Bitten (Women of the Otherworld, #1)",3
1780,8705784,312624670,C.C. Hunter,2011,"Born at Midnight (Shadow Falls, #1)",2
1781,191113,1844280136,Mo Willems,2003,Don't Let the Pigeon Drive the Bus!,1
1782,17347389,545424941,Maggie Stiefvater,2013,"The Dream Thieves (The Raven Cycle, #2)",0
1783,264,141439637,"Henry James, Patricia Crick",1881,The Portrait of a Lady,5
1784,264158,486290727,"Edgar Allan Poe, Gustave Doré",1844,The Raven,4
1785,99300,486298574,Charlotte Perkins Gilman,1892,The Yellow Wallpaper and Other Stories,3
1786,26245850,1455561789,Noah Hawley,2016,Before the Fall,2
1787,20317106,,محمد صادق,2014,هيبتا,1
1788,24813,836204387,Bill Watterson,1995,The Calvin and Hobbes Tenth Anniversary Book,0
1789,4325,142401757,Sarah Dessen,2000,Dreamland,5
1790,14568987,1616201320,B.A. Shapiro,2012,The Art Forger,4
1791,248483,1596912855,Shannon Hale,2007,"Austenland (Austenland, #1)",3
1792,18749,1400044162,Chimamanda Ngozi Adichie,2006,Half of a Yellow Sun,2
1793,105578,345498321,Chetan Bhagat,2005,One Night at the Call Center,1
1794,23209927,385523238,Sara Gruen,2015,At the Water's Edge,0
1795,11607,451197968,"Richard Bachman, Stephen King",1982,The Running Man,5
1796,68210,031242440X,Marilynne Robinson,2004,"Gilead (Gilead, #1)",4
1797,2794,006091307X,Thomas Pynchon,1966,The Crying of Lot 49,3
1798,11389875,525953094,Ken Follett,2014,"Edge of Eternity (The Century Trilogy, #3)",2
1799,8428064,1423121317,Rachel Hawkins,2011,"Demonglass (Hex Hall, #2)",1
1800,22590,8498000831,"Philip K. Dick, David Alabort, Manuel Espín",1969,Ubik,0
1801,15575,1857231511,Terry Brooks,1977,"The Sword of Shannara (The Original Shannara Trilogy, #1)",5
1802,32418,99297701,Thomas Harris,1999,"Hannibal (Hannibal Lecter, #3)",4
1803,395871,006114097X,L.J. Smith,2007,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",3
1804,1466455,60586133,Liane Moriarty,2003,Three Wishes,2
1805,3575676,1416974520,L.J. Smith,2009,"Night World, No. 3 (Night World, #7-9)",1
1806,5174,743466527,Ann-Marie MacDonald,1996,Fall on Your Knees,0
1807,10626594,054522490X,Maggie Stiefvater,2011,The Scorpio Races,5
1808,18966806,345539842,Pierce Brown,2016,"Morning Star (Red Rising, #3)",4
1809,201341,441005764,Brian Jacques,1988,"Mossflower (Redwall, #2)",3
1810,23848559,1250077001,Jenny  Lawson,2015,Furiously Happy: A Funny Book About Horrible Things,2
1811,6420,312986343,Janet Evanovich,2002,"Visions of Sugar Plums (Stephanie Plum, #8.5)",1
1812,13810,553564935,Raymond E. Feist,1982,"Magician: Master (The Riftwar Saga, #2)",0
1813,15505346,1405910216,Tracey Garvis-Graves,2011,"On the Island (On the Island, #1)",5
1814,8492768,1439164630,Lisa Genova,2011,Left Neglected,4
1815,5509,671662341,"Miep Gies, Alison Leslie Gold",1987,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,3
1816,13055592,765316994,John Scalzi,2012,Redshirts,2
1817,41716,030720961X,Clive Cussler,1992,"Sahara (Dirk Pitt, #11)",1
1818,2168860,61245097,Jeaniene Frost,2008,"One Foot in the Grave (Night Huntress, #2)",0
1819,1282954,60890681,Liane Moriarty,2006,The Last Anniversary,5
1820,5047880,61449067,Michael  Grant,2009,"Hunger (Gone, #2)",4
1821,2292384,312349513,Janet Evanovich,2008,"Fearless Fourteen (Stephanie Plum, #14)",3
1822,12615008,8129118807,Chetan Bhagat,2011,"Revolution 2020: Love, Corruption, Ambition",2
1823,160629,7174160,"Michael Bond, Peggy Fortnum",1958,"A Bear Called Paddington (Paddington, #1)",1
1824,162089,60887338,Sara Shepard,2007,"Flawless (Pretty Little Liars, #2)",0
1825,91253,440800463,Beverly Cleary,1981,"Ramona Quimby, Age 8 (Ramona, #6)",5
1826,98427,446364800,Nelson DeMille,1992,The General's Daughter,4
1827,65118,1405206128,"Lemony Snicket, Brett Helquist",2001,"The Hostile Hospital (A Series of Unfortunate Events, #8)",3
1828,330744,1569319472,Rumiko Takahashi,1997,"InuYasha: Turning Back Time (InuYasha, #1)",2
1829,226162,451219422,David Seltzer,1976,The Omen,1
1830,6134826,312532768,Alyson Noel,2009,"Blue Moon (The Immortals, #2)",0
1831,12849385,446572993,David Baldacci,2012,"The Innocent (Will Robie, #1)",5
1832,2161733,446402397,Tom Rob Smith,2008,"Child 44 (Leo Demidov, #1)",4
1833,348225,60987510,Nancy E. Turner,1998,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",3
1834,23751850,425260933,Liane Moriarty,2011,The Hypnotist's Love Story,2
1835,4008,60527994,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000,"The Devil and Miss Prym (On the Seventh Day, #3)",1
1836,18419,1933718005,"Audrey Penn, Ruth E. Harper, Nancy M. Leak",1993,The Kissing Hand,0
1837,17306293,,Hugh Howey,2013,"Shift (Silo, #2)",5
1838,8357992,440339340,Lee Child,2010,"Worth Dying For (Jack Reacher, #15)",4
1839,454856,307395987,John Elder Robison,2007,Look Me in the Eye: My Life with Asperger's,3
1840,84136,312979975,Sherrilyn Kenyon,2002,Fantasy Lover (Dark-Hunterverse #1),2
1841,2029177,031601477X,"James Patterson, Gabrielle Charbonnet",2008,Sundays at Tiffany's,1
1842,111180,743418735,Jodi Picoult,2002,Perfect Match,0
1843,9844,081297235X,Curtis Sittenfeld,2005,Prep,5
1844,96647,1401307450,"Anthony Kiedis, Larry Sloman",2004,Scar Tissue,4
1845,58027,3442723434,"Margaret Atwood, Brigitte Walitzek",1996,Alias Grace,3
1846,17876893,425273865,Sylvia Day,2014,"Captivated by You (Crossfire, #4)",2
1847,29946,99427869,Richard Bach,1977,Illusions: The Adventures of a Reluctant Messiah,1
1848,6381205,316056634,Gail Carriger,2009,"Soulless (Parasol Protectorate, #1)",0
1849,17623975,142422959,Gayle Forman,2013,"Just One Day (Just One Day, #1)",5
1850,1661957,1416953574,Lisa McMann,2008,"Wake (Wake, #1)",4
1851,7170627,1439107955,Siddhartha Mukherjee,2010,The Emperor of All Maladies: A Biography of Cancer,3
1852,270804,1416940901,Ellen Hopkins,2007,"Glass (Crank, #2)",2
1853,760,307278492,"Gabriel García Márquez, Edith Grossman",2004,Memories of My Melancholy Whores,1
1854,10872085,031253955X,Jeffrey Archer,2011,"Only Time Will Tell (The Clifton Chronicles, #1)",0
1855,773038,1878424114,Deepak Chopra,2013,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,5
1856,79790,312315953,Augusten Burroughs,2004,Magical Thinking: True Stories,4
1857,13835,689878567,Tamora Pierce,1984,"In the Hand of the Goddess (Song of the Lioness, #2)",3
1858,13132,446614831,"James Patterson, Andrew Gross",2004,"3rd Degree (Women's Murder Club, #3)",2
1859,12543,385480016,Anne Lamott,1994,Bird by Bird: Some Instructions on Writing and Life,1
1860,8835379,805092528,"Kerstin Gier, Anthea Bell",2009,"Ruby Red (Precious Stone Trilogy, #1)",0
1861,6581511,031259044X,Alyson Noel,2009,"Shadowland (The Immortals, #3)",5
1862,216443,553296124,Timothy Zahn,1991,Heir to the Empire (Star Wars: The Thrawn Trilogy #1),4
1863,13837,689878575,Tamora Pierce,1988,"Lioness Rampant (Song of the Lioness, #4)",3
1864,259538,042510687X,Robin Cook,1987,"Outbreak (Dr. Marissa Blumenthal, #1)",2
1865,129603,8176210773,Louise L. Hay,1984,You Can Heal Your Life,1
1866,18641982,1594631573,Emma Straub,2014,The Vacationers,0
1867,9496240,,"Oliver Pötzsch, Lee Chadeayne",2008,"The Hangman's Daughter (The Hangman's Daughter, #1)",5
1868,14064,1857988094,Richard Matheson,1954,I Am Legend,4
1869,150739,015204566X,"Patricia C. Wrede, Peter de Sève",1990,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",3
1870,455925,515130974,Lee Child,2000,"Running Blind (Jack Reacher, #4)",2
1871,37301,425205819,John Sandford,1989,"Rules of Prey (Lucas Davenport, #1)",1
1872,84847,553589172,Tami Hoag,1999,"Ashes to Ashes (Kovac and Liska, #1)",0
1873,16703,7149824,Michael Chabon,2007,The Yiddish Policemen's Union,5
1874,13642950,345528670,Melanie Benjamin,2013,The Aviator's Wife,4
1875,474858,439598389,David Shannon,1998,A Bad Case of Stripes,3
1876,10428708,593065700,Lee Child,2011,"The Affair (Jack Reacher, #16)",2
1877,33514,205313426,"William Strunk Jr., E.B. White",1918,The Elements of Style,1
1878,12948,140620613,Henry James,1898,The Turn of the Screw,0
1879,6066819,743294297,Jennifer Weiner,2009,Best Friends Forever,5
1880,50027,786939532,R.A. Salvatore,1990,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",4
1881,100365,156865054X,"Larry Niven, Jerry Pournelle",1974,The Mote in God's Eye,3
1882,9572203,307595862,"Jo Nesbø, Don Bartlett",2007,"The Snowman (Harry Hole, #7)",2
1883,166997,1590171993,"John  Williams, John McGahern",1965,Stoner,1
1884,24937,1401308201,"David Cote, Stephen Schwartz, Joan Marcus, Winnie Holzman",2005,Wicked: The Grimmerie,0
1885,42607,074348486X,William Shakespeare,1599,As You Like It,5
1886,95431,1563892618,"Garth Ennis, Steve Dillon, Joe R. Lansdale",1996,"Preacher, Volume 1: Gone to Texas",4
1887,15638,451528921,"Edmond Rostand, Eteel Lawson, Lowell Bair",1897,Cyrano de Bergerac,3
1888,12609,374525641,Anne Fadiman,1997,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",2
1889,3128411,1841496863,Patricia Briggs,2009,"Bone Crossed (Mercy Thompson, #4)",1
1890,8709526,159514319X,Richelle Mead,2013,"The Indigo Spell (Bloodlines, #3)",0
1891,6050298,385341652,Karen Marie Moning,2009,"Dreamfever (Fever, #4)",5
1892,16243,316010707,Kate Atkinson,2004,Case Histories (Jackson Brodie #1),4
1893,15799166,345544110,J. Kenner,2013,"Release Me (Stark Trilogy, #1)",3
1894,17910611,812984277,Sophie Kinsella,2013,Wedding Night,2
1895,25099,1563892251,"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990,The Doll's House (The Sandman #2),1
1896,1000751,689849109,Eleanor H. Porter,1912,"Pollyanna (Pollyanna, #1)",0
1897,2743,1558745157,Dave Pelzer,1997,The Lost Boy (Dave Pelzer #2),5
1898,17855756,1490904387,Hugh Howey,2013,"Dust (Silo, #3)",4
1899,13547188,1439102759,Jodi Picoult,2012,Lone Wolf,3
1900,10588,450610098,Stephen King,1993,Nightmares and Dreamscapes,2
1901,7304203,385341679,Karen Marie Moning,2011,"Shadowfever (Fever, #5)",1
1902,3613997,385517831,John Grisham,2009,The Associate,0
1903,13324841,547887205,Lois Lowry,2012,"Son (The Giver, #4)",5
1904,18310944,1401248969,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",2015,The Sandman: Overture,4
1905,13569581,,Anthony  Ryan,2011,"Blood Song (Raven's Shadow, #1)",3
1906,7137775,802720854,Simone Elkeles,2010,"Rules of Attraction (Perfect Chemistry, #2)",2
1907,93007,1595406557,Howard Pyle,1883,The Merry Adventures of Robin Hood,1
1908,9915,679781498,Bret Easton Ellis,1985,Less Than Zero,0
1909,875441,393065782,Lawrence Hill,2007,Someone Knows My Name,5
1910,93101,812972147,"Anonymous, Richard Francis Burton, A.S. Byatt",800,The Arabian Nights,4
1911,7093952,670021873,Tana French,2010,"Faithful Place (Dublin Murder Squad, #3)",3
1912,18467802,802122558,Lily King,2014,Euphoria,2
1913,9301,60090383,Marian Keyes,1997,"Rachel's Holiday (Walsh Family, #2)",1
1914,41811,586008357,Isaac Asimov,1954,The Caves of Steel (Robot #1),0
1915,17800,99448769,Haruki Murakami,1988,"Dance Dance Dance (The Rat, #4)",5
1916,232109,380709244,"Beverly Cleary, Louis Darling, Tracy Dockray",1965,"The Mouse and the Motorcycle (Ralph S. Mouse, #1)",4
1917,3432478,575090855,Carrie Ryan,2009,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",3
1918,189783,736693416,Terry Brooks,1982,"The Elfstones of Shannara  (The Original Shannara Trilogy, #2)",2
1919,7741325,375866590,"Rachel Cohn, David Levithan",2010,"Dash & Lily's Book of Dares (Dash & Lily, #1)",1
1920,17333230,316074314,Eleanor Catton,2013,The Luminaries,0
1921,826584,60244054,"Laura Joffe Numeroff, Felicia Bond",1991,If You Give a Moose a Muffin,5
1922,32421,553588257,Dean Koontz,2005,Velocity,4
1923,4143,316779423,David Sedaris,1994,Barrel Fever: Stories and Essays,3
1924,34517,552152951,Terry Pratchett,1991,"Reaper Man (Discworld, #11; Death, #2)",2
1925,17303,1581345275,Frank E. Peretti,1989,"Piercing the Darkness (Darkness, #2)",1
1926,69242,1400064287,"Chip Heath, Dan Heath",2006,Made to Stick: Why Some Ideas Survive and Others Die,0
1927,401514,038000321X,Piers Paul Read,1974,Alive: The Story of the Andes Survivors,5
1928,3679,143037749,Zadie Smith,2005,On Beauty,4
1929,13360,446691097,Joyce Meyer,1995,Battlefield of the Mind: Winning the Battle in Your Mind,3
1930,59829,749932775,Nora Roberts,2001,"Dance Upon the Air (Three Sisters Island, #1)",2
1931,645023,345335708,David Eddings,1984,"Castle of Wizardry (The Belgariad, #4)",1
1932,8492319,451233166,J.R. Ward,2011,"Lover Unleashed (Black Dagger Brotherhood, #9)",0
1933,7119070,,أثير عبدالله النشمي,2010,أحببتك أكثر مما ينبغي,5
1934,6566722,1401323820,Richard Castle,2008,"Heat Wave (Nikki Heat, #1)",4
1935,18607805,,Amazon,2011,Kindle Paperwhite User's Guide,3
1936,4659,345469011,John Irving,1998,A Widow for One Year,2
1937,25350,7157150,C.S. Lewis,1938,"Out of the Silent Planet (Space Trilogy, #1)",1
1938,6687,142404128,"Roald Dahl, Quentin Blake",1972,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",0
1939,826585,60266864,"Laura Joffe Numeroff, Felicia Bond",1998,If You Give a Pig a Pancake ,5
1940,567678,684853159,Iain Banks,1984,The Wasp Factory,4
1941,10112885,140006788X,Marisha Pessl,2013,Night Film,3
1942,10211494,080509329X,Rob Lowe,2011,Stories I Only Tell My Friends,2
1943,16085481,385536976,Kevin Kwan,2013,Crazy Rich Asians (Crazy Rich Asians #1),1
1944,51428,385733410,Libba Bray,2005,"Rebel Angels (Gemma Doyle, #2)",0
1945,344262,038533916X,Karen Marie Moning,2007,"Bloodfever (Fever, #2)",5
1946,2702704,385341636,Karen Marie Moning,2008,"Faefever (Fever, #3)",4
1947,22744701,,Robert Dugoni,2014,My Sister's Grave (Tracy Crosswhite #1),3
1948,24120519,159474758X,Ransom Riggs,2015,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",2
1949,3102,486424545,E.M. Forster,1910,Howards End,1
1950,102458,1593070942,"Mike Mignola, John Byrne",1994,"Hellboy, Vol. 1: Seed of Destruction (Hellboy, #1)",0
1951,13643567,,Michelle Hodkin,2012,"The Evolution of Mara Dyer (Mara Dyer, #2)",5
1952,15724396,1423160916,Rick Riordan,2015,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",4
1953,54499,140439242,"Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850,"The Man in the Iron Mask (The D'Artagnan Romances, #3.3)",3
1954,89717,143039989,"Shirley Jackson, Laura   Miller",1959,The Haunting of Hill House,2
1955,18864,684856476,Hunter S. Thompson,1998,The Rum Diary,1
1956,8253,60885432,"Laura Ingalls Wilder, Garth Williams",1941,"Little Town on the Prairie  (Little House, #7)",0
1957,31122,312181108,Dodie Smith,1948,I Capture the Castle,5
1958,7933617,1905654871,"P.C. Cast, Kristin Cast",2011,"Destined (House of Night, #9)",4
1959,6048530,312383282,Janet Evanovich,2009,"Finger Lickin' Fifteen (Stephanie Plum, #15)",3
1960,38500,61177598,Charles Bukowski,1978,Women,2
1961,159178,451200810,John Jakes,1982,"North and South (North and South, #1)",1
1962,6587387,044101819X,Patricia Briggs,2010,"Silver Borne (Mercy Thompson, #5)",0
1963,31259,752858491,Robert Ludlum,1990,"The Bourne Ultimatum (Jason Bourne, #3)",5
1964,68488,6486010,Robin Hobb,2001,"Fool's Errand (Tawny Man, #1)",4
1965,20821111,399167838,Marie Lu,2014,"The Young Elites (The Young Elites, #1)",3
1966,59810,515126772,Nora Roberts,1999,"Jewels of the Sun (Gallaghers of Ardmore, #1)",2
1967,30659,140449337,"Marcus Aurelius, Martin Hammond, Diskin Clay",180,Meditations,1
1968,34262,078684907X,"Dave Barry, Ridley Pearson, Greg Call",2004,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",0
1969,475,143036556,Jared Diamond,2004,Collapse: How Societies Choose to Fail or Succeed,5
1970,41219,679735909,A.S. Byatt,1990,Possession,4
1971,2753843,1423102282,Melissa de la Cruz,2008,"Revelations (Blue Bloods, #3)",3
1972,19668,425143325,Tom Clancy,1993,"Without Remorse (Jack Ryan Universe, #1)",2
1973,93981,1566195764,Sigmund Freud,1899,The Interpretation of Dreams,1
1974,19581,671685635,Peter Straub,1979,Ghost Story,0
1975,65110,64410153,"Lemony Snicket, Brett Helquist",2005,"The Penultimate Peril (A Series of Unfortunate Events, #12)",5
1976,25,076790382X,Bill Bryson,1998,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4
1977,65112,64410161,"Lemony Snicket, Brett Helquist",2006,"The End (A Series of Unfortunate Events, #13)",3
1978,14241,143035746,Mary Karr,1995,The Liars' Club,2
1979,15985348,193700788X,Charlaine Harris,2013,"Dead Ever After (Sookie Stackhouse, #13)",1
1980,24830,000712774X,Ray Bradbury,1951,The Illustrated Man,0
1981,15852756,,Raine Miller,2010,"Naked (The Blackstone Affair, #1)",5
1982,17934530,374104093,Jeff VanderMeer,2014,"Annihilation (Southern Reach, #1)",4
1983,11479285,,Abbi Glines,2011,"Breathe (Sea Breeze, #1)",3
1984,58922,60775823,"Margaret Wise Brown, Clement Hurd",1942,The Runaway Bunny,2
1985,8520362,553805371,"Stephen Hawking, Leonard Mlodinow",2010,The Grand Design,1
1986,5345,385517238,John Grisham,2006,The Innocent Man: Murder and Injustice in a Small Town,0
1987,10617,452277752,"Richard Bachman, Stephen King",1985,The Bachman Books,5
1988,17568801,140006922X,Reza Aslan,2013,Zealot: The Life and Times of Jesus of Nazareth,4
1989,761732,812551494,Terry Goodkind,1999,"Soul of the Fire (Sword of Truth, #5)",3
1990,11331421,1590514637,"Jan-Philipp Sendker, Kevin Wiliarty",2002,The Art of Hearing Heartbeats,2
1991,8935689,1857231384,Iain M. Banks,1987,"Consider Phlebas (Culture, #1)",1
1992,759945,671646788,David J. Schwartz,1959,The Magic of Thinking Big,0
1993,31332,345434803,Anne Rice,1998,"The Vampire Armand (The Vampire Chronicles, #6)",5
1994,17337562,,Abbi Glines,2013,"Forever Too Far (Rosemary Beach, #3; Too Far, #3)",4
1995,768889,6479901,George R.R. Martin,2000,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",3
1996,180617,140382623,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883,Pinocchio,2
1997,9565548,054762834X,Robin LaFevers,2012,"Grave Mercy (His Fair Assassin, #1)",1
1998,833253,1565075722,Stormie Omartian,1996,The Power of a Praying Wife,0
1999,249,802131786,Henry Miller,1934,Tropic of Cancer,5
2000,3086160,60393491,Wally Lamb,2007,The Hour I First Believed,4
2001,7952502,61997811,Brian Sibley,2010,Harry Potter: Film Wizardry,3
2002,18386,1600964338,"Leo Tolstoy, Aylmer Maude",1886,The Death of Ivan Ilych,2
2003,23995231,345534182,Paula McLain,2015,Circling the Sun,1
2004,5306,142000701,John Steinbeck,1962,Travels with Charley: In Search of America,0
2005,10950924,145161747X,Alice Hoffman,2011,The Dovekeepers,5
2006,2890090,553804693,Scott Lynch,2013,"The Republic of Thieves (Gentleman Bastard, #3)",4
2007,113304,1903434777,Cornelia Funke,2000,The Thief Lord,3
2008,12983100,1444778536,Susan Ee,2013,"World After (Penryn & the End of Days, #2)",2
2009,14996,553804804,Dean Koontz,2006,"Brother Odd (Odd Thomas, #3)",1
2010,42603,451208641,John Howard Griffin,1960,Black Like Me,0
2011,1840511,385517882,Chuck Palahniuk,2008,Snuff,5
2012,13140,446692654,James Patterson,1996,"Jack & Jill (Alex Cross, #3)",4
